id,safra,y,VAR_1,VAR_2,VAR_3,VAR_4,VAR_5,VAR_6,VAR_7,VAR_8,VAR_9,VAR_10,VAR_11,VAR_12,VAR_13,VAR_14,VAR_15,VAR_16,VAR_17,VAR_18,VAR_19,VAR_20,VAR_21,VAR_22,VAR_23,VAR_24,VAR_25,VAR_26,VAR_27,VAR_28,VAR_29,VAR_30,VAR_31,VAR_32,VAR_33,VAR_34,VAR_35,VAR_36,VAR_37,VAR_38,VAR_39,VAR_40,VAR_41,VAR_42,VAR_43,VAR_44,VAR_45,VAR_46,VAR_47,VAR_48,VAR_49,VAR_50,VAR_51,VAR_52,VAR_53,VAR_54,VAR_55,VAR_56,VAR_57,VAR_58,VAR_59,VAR_60,VAR_61,VAR_62,VAR_63,VAR_64,VAR_65,VAR_66,VAR_67,VAR_68,VAR_69,VAR_70,VAR_71,VAR_72,VAR_73,VAR_74,VAR_75,VAR_76,VAR_77,VAR_78
8482,201411,0,98.0,3.0,1.0,1.0,30.0,925.0,,,1000.0,878.0,,,20.4,509.0,,,1700.0,,0.0,12,,0.0,373.76,90.0,0.0,143.0,677.0,0.0,6.0,2971.79,0.0,0.133832912727673,0.0,,,2.95,5.0,,98.0,3.0,,6.0,,7.0,142.8,6.0,,0.0,,147.56,509.0,,700.0,1000.0,147.56,,58,90.0,515.84,0.357323965312407,2.95,,147.56,0,,25.0,-27.0,0.0,912.45,0.0,0.0,499.0,0.0,0.0,,1491.8,26.74,0.0
8491,201412,0,1.0,0.0,0.0,0.0,401.27,2662.0,105.15,52.97,500.0,738.0,108.3,98.0,,1459.0,,208.0,2600.0,100.0,27.0,5,1012.0,33.0,234.23,760.63,8.0,1110.0,811.0,9.0,-6.0,1150.0,26.0,0.133832912727673,6.0,105.95,324.91,0.0,-14.0,279.89,,11.0,0.0,-5.0,3.0,12.0,,-5.0,0.0,-14.0,0.0,138.25,218.0,,3600.0,1650.0,137.53,138.25,25,753.0,320.28,-0.411786729965823,0.0,2508.0,169.875,0,2766.36,28.0,-217.0,-14.0,805.58,0.0,0.0,36.0,0.0,0.0,414.75,300.04,60.54,0.0
8506,201412,1,0.0,0.0,0.0,0.0,124.23,943.0,28.78,82.17,600.0,683.0,,,,837.0,58.81,0.0,2600.0,,0.0,6,,0.0,146.02,791.73,0.0,449.0,,0.0,0.0,1600.0,0.0,0.133832912727673,0.0,657.36,,0.0,0.0,143.92,,5.0,0.0,23.0,,7.0,,23.0,0.0,0.0,0.0,206.89,421.0,411.67,3000.0,600.0,206.89,206.89,47,541.0,410.43,0.079926420595367,0.0,,206.89,0,1266.26,30.0,-215.0,-3.0,926.94,7.76,0.0,8.0,0.0,1.0,206.89,481.89,241.03,1.0
8508,201412,1,6.0,0.0,0.0,0.0,74.54,868.0,29.99,,2000.0,532.0,65.98,,172.26,310.0,,,4500.0,,0.0,12,,0.0,166.75,596.32,0.0,52.0,,0.0,13.0,6500.0,,0.133832912727673,0.0,,329.94,6.28,13.0,149.95,766.0,4.0,0.0,13.0,,5.0,894.74,13.0,,5.0,3.14,157.05,52.0,,1600.0,4500.0,157.05,221.495,51,379.0,468.34,0.156301087833759,0.0,,157.05,1,3731.29,13.0,-61.0,1.0,720.2,,0.0,147.0,0.0,0.0,314.1,594.68,185.7,0.0
8511,201411,0,6.0,0.0,0.0,0.0,49.98,2888.0,39.96,63.95,300.0,160.0,67.96,,87.91,412.0,41.97,,600.0,1.0,1.0,3,8.0,3.0,45.56,73.97,0.0,320.0,694.0,0.0,1.0,450.0,,0.133832912727673,2.0,109.93,67.96,0.0,1.0,39.96,110.0,3.0,0.0,1.0,,4.0,113.9,1.0,,1.0,0.0,70.3833333333333,132.0,93.94,850.0,450.0,67.83,75.49,37,72.0,194.35,-0.231735369185606,0.0,,78.88,1,1920.89,7.0,-17.0,1.0,161.91,0.0,0.0,1.0,0.0,0.0,278.98,225.44,0.0,0.0
8512,201411,1,11.0,0.0,0.0,0.0,,316.0,36.0,83.23,1000.0,,159.96,,,,84.46,,,,0.0,5,,0.0,,,0.0,,157.0,0.0,,3000.0,,0.090634138151029,0.0,166.46,249.92,,,36.0,,0.0,,,,0.0,,,,,,,,207.42,,1000.0,,,47,,,0.079926420595367,,,,1,241.26,,,,,,,45.0,,,,,,
8514,201412,1,34.0,0.0,0.0,1.0,,256.0,59.65,34.71,1588.01,,71.6,,,,,,,,0.0,12,,0.0,,,0.0,,154.0,0.0,,1588.01,,0.0571981886428283,0.0,157.56,366.42,,,268.68,,0.0,,,,0.0,,,,,,,,,,1588.01,,,56,,,0.242879678877368,,,,1,358.87,,,,,,,26.0,,,,,,
8522,201412,1,0.0,0.0,0.0,0.0,,841.0,50.65,,1016.58,19.0,,,,701.0,76.78,,3182.34,,0.0,10,,0.0,19.99,,0.0,342.0,,0.0,9.0,2033.16,0.0,0.133832912727673,0.0,,,5.6,9.0,151.96,,2.0,16.8,9.0,,3.0,,9.0,,8.0,11.2,279.87,303.0,383.91,3798.58,4265.22,279.87,279.87,49,,,0.079926420595367,0.0,,246.795,0,640.0,1.0,-13.0,8.0,19.99,17.08,0.0,219.0,0.0,0.0,839.61,,0.0,0.0
8534,201412,1,,,,,,2884.0,,,1400.0,,,1327.0,,515.0,,204.0,3832.52,155.0,36.0,10,3370.0,46.0,,,12.0,168.0,,12.0,-12.0,1400.0,0.0,0.133832912727673,10.0,,,0.0,-14.0,,,0.0,0.0,-1.0,34.0,0.0,,-1.0,823.68,-17.0,0.0,238.97,118.0,,2216.26,2400.0,238.97,289.72,34,,,-0.30845333657335,0.0,2508.0,238.97,1,,,-199.0,-18.0,,0.0,0.0,1192.0,0.0,0.0,818.41,,,0.0
8538,201411,0,0.0,0.0,0.0,0.0,,2633.0,,,500.0,,,139.0,,1113.0,,32.0,1500.0,13.0,10.0,5,254.0,12.0,,,7.0,746.0,,7.0,-13.0,500.0,8.0,0.133832912727673,2.0,,,,-13.0,,,0.0,0.0,-13.0,5.0,0.0,,-13.0,0.0,-13.0,0.0,133.92,171.0,,2225.9,1460.0,,133.92,72,,,0.721630021341369,,418.0,,1,,,-187.0,-13.0,,,0.0,1420.0,0.0,0.0,535.68,,,0.0
8539,201412,0,,,,,,2711.0,,,1200.0,,,,,303.0,,,1200.0,44.0,17.0,12,1402.0,19.0,,,0.0,49.0,,0.0,-12.0,1200.0,,0.133832912727673,2.0,,,0.0,-12.0,,,0.0,0.0,-12.0,,0.0,,-12.0,,-13.0,0.0,193.14,303.0,,800.0,2000.0,193.14,193.14,49,,,0.079926420595367,0.0,,193.14,1,,,-161.0,-13.0,,,0.0,2198.0,0.0,0.0,579.42,,,0.0
8542,201411,1,11.0,0.0,0.0,0.0,82.91,1321.0,31.78,56.97,1000.0,392.0,60.15,424.0,141.63,566.0,27.98,,,,0.0,12,,0.0,103.31,354.85,6.0,501.0,826.0,8.0,-149.0,3000.0,0.0,0.133832912727673,0.0,209.97,241.91,,-241.0,131.37,421.0,10.0,,4.0,25.0,11.0,427.53,4.0,,,,,566.0,219.98,,5800.0,289.8,,45,351.0,341.63,-0.0304781166421273,,,289.8,0,692.51,21.0,-1637.0,,397.4,11.6,0.0,32.0,0.0,0.0,,463.33,0.0,0.0
8544,201412,0,,,,,,2550.0,,,1000.0,,,,,263.0,,,2500.0,12.0,11.0,6,127.0,13.0,,,0.0,158.0,,0.0,-10.0,1000.0,,0.133832912727673,2.0,,,0.0,-10.0,,,0.0,0.0,-10.0,,0.0,,-10.0,,-10.0,0.0,277.12,139.0,,1600.0,2600.0,242.18,347.0,54,,,0.219380082347677,,,,1,,,-145.0,-10.0,,,0.0,2330.0,0.0,0.0,1283.18,,,0.0
8547,201411,0,26.0,0.0,0.0,0.0,40.62,2739.0,32.22,,500.0,,,,9.2,,,146.0,800.0,67.0,24.0,6,2227.0,40.0,,209.4,3.0,,163.0,3.0,,1000.0,14.0,0.133832912727673,16.0,,,,,225.54,43.0,0.0,,,,0.0,64.4,,199.96,,,,,,,500.0,,,75,148.0,,0.721630021341369,,2508.0,,1,363.36,,,,,,,139.0,,,,,,
8551,201412,0,26.0,0.0,0.0,0.0,165.94,2818.0,55.98,,2000.0,450.0,,1797.0,67.06,693.0,99.98,,2000.0,28.0,15.0,12,1940.0,19.0,161.3,331.9,10.0,359.0,1044.0,12.0,1.0,2000.0,0.0,0.133832912727673,4.0,,,0.0,1.0,55.98,328.0,9.0,5.75,3.0,27.0,12.0,469.42,3.0,,1.0,0.0,287.31,354.0,99.98,4000.0,4000.0,287.31,287.31,69,330.0,139.41,0.721630021341369,5.75,836.0,302.12,0,,5.0,-162.0,1.0,504.26,6.34,0.0,243.0,0.0,0.0,574.62,58.94,53.08,0.0
8559,201411,1,0.0,0.0,0.0,0.0,,2082.0,,,1439.83,158.0,55.2,,36.81,,,,,2.0,2.0,12,167.0,6.0,32.98,,0.0,,,0.0,,2879.66,,0.133832912727673,4.0,,386.4,,,,183.0,7.0,,,,8.0,294.48,,,,,,,,,1439.83,,,26,,40.57,-0.411786729965823,,,,0,0.0,7.0,,,230.86,,,47.0,,,,80.28,71.94,
8564,201411,1,6.0,0.0,0.0,0.0,52.18,626.0,,51.65,2000.0,,23.98,,79.18,405.0,,,4000.0,,0.0,12,,0.0,,221.95,0.0,26.0,443.0,0.0,20.0,3000.0,,0.133832912727673,0.0,383.9,47.97,10.8,20.0,,119.0,0.0,7.2,20.0,,0.0,120.57,20.0,,4.0,0.0,180.09,405.0,,2000.0,2000.0,180.09,180.09,67,220.0,40.69,0.648196909605187,3.6,,180.09,1,624.0,,,4.0,,0.0,1.0,-57.0,1.0,1.0,540.27,40.69,,1.0
8567,201411,0,49.0,0.0,0.0,1.0,39.99,2714.0,87.47,177.25,1000.0,315.0,80.97,1489.0,453.92,529.0,136.17,32.0,3000.0,16.0,5.0,4,567.0,14.0,110.95,79.99,10.0,437.0,592.0,12.0,25.0,2500.0,21.0,0.133832912727673,9.0,599.77,161.96,0.0,25.0,204.95,1723.0,9.0,18.32,25.0,51.0,11.0,1729.53,25.0,0.0,25.0,9.16,458.1,211.0,630.87,2569.98,2500.0,458.1,458.1,32,79.0,978.62,-0.354107585360257,,418.0,,0,2619.52,8.0,-222.0,25.0,317.91,0.0,1.0,13.0,1.0,1.0,916.2,1762.14,0.0,1.0
8571,201411,0,16.0,0.0,0.0,0.0,,752.0,,,1500.0,223.0,,,,154.0,,,1500.0,,0.0,7,,0.0,63.49,,0.0,94.0,478.0,0.0,3.0,1500.0,,0.133832912727673,0.0,,,,3.0,,,0.0,18.6,3.0,,1.0,,3.0,,3.0,,464.99,154.0,,1583.9,3083.9,,464.99,34,,162.73,-0.30845333657335,,,,1,,9.0,-192.0,3.0,327.49,,0.0,627.0,0.0,0.0,929.98,213.28,102.76,0.0
8572,201412,1,0.0,0.0,0.0,0.0,,325.0,71.78,126.94,944.96,,161.65,,,,86.46,,,,0.0,12,,0.0,,,0.0,,,0.0,,944.96,,0.090634138151029,0.0,400.82,429.66,,,143.56,,0.0,,,,0.0,,,,,,,,273.91,,944.96,,,26,,,-0.411786729965823,,,,1,331.11,,,,,,,3.0,,,,,,
8574,201411,0,,,,,,4860.0,,,1000.0,,,343.0,,115.0,,443.0,1000.0,445.0,99.0,12,6613.0,105.0,,,3.0,0.0,,3.0,-5.0,1000.0,5.0,0.133832912727673,6.0,,,,-5.0,,,0.0,0.0,-5.0,14.0,0.0,,-5.0,0.0,-5.0,0.0,,115.0,,400.0,1400.0,,131.34,41,,,-0.133343746407103,,5852.0,,1,,,-22.0,,,,0.0,1395.0,0.0,0.0,131.34,,,0.0
8581,201412,1,104.0,2.0,1.0,1.0,143.5,858.0,,81.38,400.0,327.0,,,,,,,,,0.0,7,,0.0,68.43,846.19,0.0,,698.0,0.0,,400.0,,0.133832912727673,0.0,569.66,,,,,,1.0,,,,5.0,,,,,,,,,,400.0,,,42,710.0,395.97,-0.0737564789495467,,,,0,796.1,7.0,,,479.01,,,-55.0,,,,666.27,151.5,
8587,201411,1,21.0,0.0,0.0,0.0,109.79,617.0,100.81,123.28,800.0,,92.35,,94.97,,150.92,,,,0.0,10,,0.0,,283.93,0.0,,478.0,0.0,,2400.0,,0.133832912727673,0.0,289.92,311.48,,,254.97,334.0,0.0,,,,0.0,336.33,,,,,,,498.82,,800.0,,,32,280.0,42.1,-0.354107585360257,,,,1,618.16,,,,,,,21.0,,,,107.59,,
8592,201411,0,0.0,0.0,0.0,0.0,192.35,2506.0,47.32,,1430.0,1960.0,,807.0,95.22,,184.3,63.0,,54.0,28.0,12,1895.0,35.0,407.0,963.32,9.0,,,12.0,,1430.0,33.0,0.133832912727673,7.0,,,,,141.96,387.0,12.0,,,23.0,12.0,388.85,,0.0,,,,,1467.68,,1430.0,,,42,880.0,793.38,-0.0737564789495467,,418.0,,0,,45.0,,,2174.7,,,205.0,,,,934.68,206.28,
8593,201411,0,21.0,0.0,0.0,0.0,100.56,689.0,,36.65,1000.0,206.0,28.41,,27.99,,36.57,,,,0.0,12,,0.0,42.29,427.66,0.0,,77.0,0.0,,2000.0,,0.133832912727673,0.0,439.8,198.87,,,,195.0,0.0,,,,0.0,195.96,,,,,,,292.56,,1000.0,,,42,410.0,193.89,-0.0737564789495467,,,,1,525.36,7.0,,,296.03,,,6.0,,,,242.76,89.08,
8603,201411,0,62.0,0.0,1.0,1.0,45.59,479.0,77.43,40.48,1000.0,,,,41.58,,111.11,,,,0.0,10,,0.0,,319.13,0.0,,221.0,0.0,,1000.0,,0.090634138151029,0.0,80.96,,,,542.01,190.0,0.0,,,,0.0,291.06,,,,,,,565.27,,1000.0,,,39,209.0,0.0,-0.231735369185606,,,,1,579.88,,,,,,,35.0,,,,36.49,,
8604,201412,0,4.0,0.0,0.0,0.0,,1837.0,56.25,,1500.0,503.0,,129.0,,890.0,,142.0,4500.0,29.0,11.0,10,664.0,13.0,105.15,,9.0,721.0,772.0,11.0,-1.0,3000.0,33.0,0.133832912727673,2.0,,,,-2.0,393.75,,2.0,,0.0,5.0,3.0,,1.0,0.0,-2.0,0.0,239.31,302.0,,9000.0,6500.0,239.31,239.31,74,,675.0,0.721630021341369,,1672.0,239.31,1,1972.83,15.0,-784.0,-3.0,795.23,,0.0,118.0,0.0,0.0,,663.78,290.9,0.0
8605,201412,0,171.0,3.0,1.0,1.0,,2197.0,,105.97,1200.0,1666.0,139.98,733.0,142.63,,,42.0,,32.0,18.0,12,1673.0,22.0,359.81,,4.0,,502.0,9.0,,1200.0,6.0,0.133832912727673,4.0,211.95,279.96,,,,784.0,9.0,,,14.0,12.0,998.41,,0.0,,,,,,,1200.0,,,67,,275.63,0.648196909605187,,1254.0,,0,4782.08,29.0,,,2248.73,,,73.0,,,,3247.88,578.26,
8609,201411,1,11.0,0.0,0.0,0.0,107.96,4089.0,7.99,48.97,2000.0,,111.12,,,426.0,23.99,,5280.0,31.0,23.0,12,542.0,30.0,,499.88,0.0,53.0,,0.0,19.0,4000.0,,0.133832912727673,7.0,220.88,519.77,0.0,19.0,31.98,,0.0,17.82,19.0,,0.0,,19.0,,19.0,11.88,296.84,426.0,119.96,3280.0,2000.0,296.84,296.84,41,498.0,,-0.133343746407103,0.0,,296.84,1,2139.15,,-58.0,19.0,,0.0,3.0,88.0,3.0,3.0,890.52,,,3.0
8613,201412,1,20.0,0.0,0.0,0.0,197.72,2605.0,70.46,126.86,1500.0,732.0,38.98,565.0,234.28,1139.0,46.31,142.0,,86.0,32.0,10,1667.0,38.0,295.63,478.79,12.0,825.0,154.0,12.0,,1500.0,18.0,0.133832912727673,6.0,331.66,155.92,,,192.92,623.0,12.0,,,36.0,12.0,633.5,,244.85,,,,1139.0,113.93,1200.0,1500.0,,,43,469.0,450.08,-0.059298901120992,,1254.0,,0,1553.67,32.0,,,745.59,,0.0,1.0,0.0,0.0,,456.03,0.0,0.0
8635,201412,1,6.0,0.0,0.0,0.0,75.6,398.0,,26.66,450.0,,58.74,,,,,,,,0.0,10,,0.0,,445.26,0.0,,333.0,0.0,,450.0,,0.090634138151029,0.0,79.99,349.99,,,,,0.0,,,,0.0,,,,,,,,,,450.0,,,54,296.0,,0.219380082347677,,,,1,62.3,,,,,,,24.0,,,,,,
8639,201412,0,4.0,0.0,0.0,0.0,91.03,418.0,,44.38,500.0,,83.21,,,,,,,,0.0,12,,0.0,,637.21,0.0,,403.0,0.0,,500.0,,0.090634138151029,0.0,160.72,495.59,,,,,0.0,,,,0.0,,,,,,,,,,500.0,,,32,425.0,,-0.354107585360257,,,,1,203.05,,,,,,,-69.0,,,,,,
8641,201411,0,21.0,0.0,0.0,0.0,,2820.0,103.28,,1500.0,,64.26,49.0,,,,12.0,,32.0,21.0,12,622.0,25.0,,,5.0,,71.0,5.0,,1500.0,3.0,0.133832912727673,4.0,,353.9,,,481.84,,0.0,,,3.0,0.0,,,0.0,,,,,,,1500.0,,,65,,,0.534878115446101,,836.0,,1,10183.28,,,,,,,75.0,,,,,,
8647,201412,1,4.0,0.0,0.0,0.0,,123.0,11.82,99.94,1000.0,,,,,,,,,,0.0,12,,0.0,,,0.0,,108.0,0.0,,1000.0,,0.0467093416827228,0.0,167.9,,,,94.56,,0.0,,,,0.0,,,,,,,,,,1000.0,,,36,,,-0.231735369185606,,,,1,987.73,,,,,,,7.0,,,,,,
8655,201412,0,0.0,0.0,0.0,0.0,64.65,2080.0,55.44,37.09,1500.0,700.0,108.08,462.0,42.8,,65.76,90.0,,45.0,19.0,12,473.0,21.0,177.87,227.9,9.0,,,12.0,,1500.0,18.0,0.133832912727673,2.0,130.38,459.93,,,221.76,131.0,12.0,,,30.0,12.0,133.93,,0.0,,,,,289.88,,1500.0,,,53,223.0,361.26,0.219380082347677,,2090.0,,0,579.02,35.0,,,732.19,,,28.0,,,,405.43,23.6,
8670,201411,1,72.0,0.0,1.0,2.0,,1803.0,,153.63,2393.2,138.0,99.98,401.0,49.34,,,58.0,,15.0,10.0,12,621.0,12.0,34.63,,9.0,,734.0,10.0,,7179.6,8.0,0.133832912727673,2.0,460.89,199.97,,,,227.0,7.0,,,13.0,11.0,345.38,,0.0,,,,,,,2393.2,,,23,,254.9,-0.411786729965823,,836.0,,0,270.0,4.0,,,138.53,,,5.0,,,,0.0,0.0,
8678,201411,0,0.0,0.0,0.0,0.0,,3385.0,,,934.11,561.0,,94.0,135.59,453.0,,575.0,3934.11,326.0,62.0,10,4486.0,63.0,140.67,,5.0,173.0,,6.0,37.0,1868.22,132.0,0.133832912727673,1.0,,,8.08,37.0,,298.0,2.0,4.04,37.0,4.0,3.0,301.87,37.0,1940.52,-263.0,,201.91,453.0,,1000.0,934.11,201.91,,52,,583.46,0.156301087833759,12.12,3344.0,201.91,1,,10.0,-461.0,-263.0,563.81,8.08,3.0,585.0,3.0,3.0,201.91,708.8,0.0,3.0
8692,201411,0,21.0,0.0,0.0,0.0,,610.0,,,400.0,,,,40.67,365.0,,,1683.78,,0.0,6,,0.0,,,0.0,0.0,471.0,0.0,0.0,400.0,,0.133832912727673,0.0,,,,0.0,,203.0,0.0,,0.0,,0.0,203.36,0.0,,0.0,0.0,64.74,365.0,,600.0,400.0,64.74,64.74,46,,62.07,-0.016208722718011,,,64.74,1,,,-96.0,-3.0,,,0.0,610.0,0.0,0.0,,111.43,,0.0
8694,201411,0,4.0,0.0,0.0,0.0,80.48,2125.0,61.75,93.14,1000.0,400.0,27.31,644.0,246.42,1705.0,100.2,111.0,1000.0,40.0,21.0,12,975.0,24.0,109.78,423.89,11.0,1343.0,1007.0,12.0,2.0,2221.77,14.0,0.133832912727673,3.0,651.98,109.24,2.65,2.0,314.07,537.0,12.0,0.0,2.0,15.0,12.0,541.84,2.0,0.0,0.0,0.0,132.66,334.0,495.98,3000.0,1000.0,132.66,132.66,67,339.0,725.01,0.648196909605187,0.0,1254.0,132.66,0,0.0,30.0,-9.0,0.0,593.52,,0.0,10.0,0.0,0.0,397.98,677.49,188.59,0.0
8701,201411,1,16.0,0.0,0.0,0.0,,679.0,,,700.0,244.0,,,,,43.61,,,,0.0,12,,0.0,34.96,,0.0,,532.0,0.0,,1400.0,,0.133832912727673,0.0,,,,,,,0.0,,,,0.0,,,,,,,,305.27,,700.0,,,27,,165.33,-0.411786729965823,,,,1,408.88,7.0,,,244.73,,,255.0,,,,205.47,0.0,
8718,201411,0,0.0,0.0,0.0,0.0,14.99,2968.0,,39.98,150.0,285.0,18.67,194.0,31.44,904.0,,0.0,400.0,33.0,26.0,6,679.0,27.0,105.31,59.99,3.0,723.0,,6.0,,600.0,,0.133832912727673,1.0,39.98,130.69,,,,125.0,6.0,,,4.0,6.0,125.77,,0.0,,,,904.0,,700.0,500.0,,,53,59.0,174.2,0.219380082347677,,,,0,504.66,12.0,,,288.5,,0.0,28.0,0.0,0.0,,201.69,0.0,0.0
8720,201412,0,0.0,0.0,0.0,0.0,112.27,818.0,97.46,61.71,1500.0,337.0,81.75,,60.31,364.0,46.47,,2500.0,,0.0,12,,0.0,154.65,353.87,0.0,21.0,,0.0,0.0,3500.0,,0.133832912727673,0.0,190.89,319.47,0.0,-1.0,355.9,179.0,1.0,0.0,0.0,,2.0,180.94,0.0,,-2.0,0.0,175.7,364.0,107.94,2000.0,1500.0,175.7,175.7,47,349.0,377.2,0.079926420595367,0.0,,175.7,1,1055.23,18.0,-19.0,-2.0,440.79,,0.0,20.0,0.0,0.0,527.1,354.79,99.47,0.0
8728,201412,0,6.0,0.0,0.0,0.0,,1105.0,49.99,,800.0,547.0,,161.0,104.97,130.0,,,1600.0,,0.0,7,,0.0,182.79,,0.0,1.0,936.0,1.0,5.0,2300.0,,0.133832912727673,0.0,,,,5.0,49.99,192.0,9.0,0.0,5.0,4.0,12.0,194.95,5.0,,5.0,3.55,177.51,130.0,,500.0,1300.0,,177.51,47,,384.63,0.079926420595367,,,,0,988.3,19.0,-25.0,-13.0,634.75,,0.0,186.0,0.0,0.0,177.51,610.77,84.47,0.0
8730,201412,0,0.0,0.0,0.0,0.0,,269.0,116.14,89.98,438.66,,27.98,,,211.0,,,3365.93,,0.0,4,,0.0,,,0.0,188.0,,0.0,-9.0,438.66,,0.090634138151029,0.0,269.94,27.98,0.0,-9.0,116.14,,0.0,,-9.0,,0.0,,-9.0,,-39.0,,82.91,211.0,,390.96,829.62,82.91,82.91,37,,,-0.231735369185606,,,,1,789.18,,-512.0,-39.0,,,0.0,90.0,0.0,0.0,,,,0.0
8733,201412,0,71.0,0.0,5.0,0.0,152.14,3731.0,41.99,,1500.0,,47.83,,58.24,279.0,43.48,63.0,1500.0,127.0,58.0,12,4595.0,64.0,,661.84,10.0,6.0,1049.0,12.0,4.0,1500.0,2.0,0.133832912727673,6.0,,334.81,0.0,4.0,125.97,279.0,7.0,0.0,4.0,,7.0,407.68,4.0,26.36,4.0,2.94,147.02,279.0,173.95,800.0,2300.0,147.02,147.02,69,658.0,0.0,0.721630021341369,,1672.0,,0,6574.2,,-23.0,-2.0,,,0.0,49.0,0.0,0.0,441.06,61.14,,0.0
8746,201411,0,0.0,0.0,0.0,0.0,5.02,2451.0,,,1000.0,,20.7,69.0,,1488.0,36.28,36.0,1500.0,32.0,28.0,12,954.0,32.0,,5.02,10.0,1130.0,,11.0,,1000.0,0.0,0.133832912727673,4.0,,144.9,,,,,4.0,,-257.0,8.0,5.0,,-75.0,0.0,,,,793.0,290.24,1800.0,1000.0,,,56,5.0,47.07,0.242879678877368,,836.0,,0,4349.72,,-2116.0,,,,0.0,49.0,0.0,0.0,,31.38,,0.0
8752,201412,0,56.0,0.0,0.0,1.0,71.79,1160.0,38.64,,1899.33,424.0,,222.0,78.91,644.0,16.98,,3199.33,,0.0,12,,0.0,82.61,358.18,1.0,389.0,151.0,2.0,23.0,3265.46,0.0,0.133832912727673,0.0,,,,23.0,162.26,308.0,11.0,3.59,23.0,12.0,12.0,371.02,23.0,,23.0,3.59,179.42,389.0,118.86,2300.0,2199.33,179.42,179.42,53,254.0,353.34,0.219380082347677,,,121.225,0,429.27,36.0,-621.0,23.0,625.43,0.0,1.0,158.0,1.0,1.0,358.84,313.08,198.5,1.0
8754,201411,0,4.0,0.0,0.0,0.0,,249.0,231.14,86.47,300.0,,158.24,,,,,,1500.0,,0.0,3,,0.0,,,0.0,,157.0,0.0,,600.0,,0.0571981886428283,0.0,236.92,316.49,,,858.22,,0.0,,,,0.0,,,,,,,,,,300.0,,,62,,,0.357323965312407,,,,1,1059.24,,,,,,,28.0,,,,,,
8766,201412,0,0.0,0.0,0.0,0.0,,782.0,38.97,,1500.0,31.0,47.59,,,,,,,,0.0,12,,0.0,6.49,,0.0,,,0.0,,1500.0,,0.133832912727673,0.0,,365.45,,,236.84,,2.0,,,,4.0,,,,,,,,,,1500.0,,,68,,56.12,0.648196909605187,,,,0,120.37,7.0,,,45.43,,,52.0,,,,15.28,13.45,
8772,201411,0,157.0,3.0,1.0,2.0,,1161.0,,,2000.0,27.0,24.65,44.0,37.92,1255.0,,0.0,5255.0,,0.0,12,,0.0,6.13,,3.0,1070.0,446.0,6.0,1.0,2000.0,0.0,0.133832912727673,0.0,,73.97,0.0,1.0,,174.0,5.0,0.0,3.0,8.0,11.0,265.44,3.0,0.0,1.0,3.96,198.11,360.0,,5429.58,4456.1,198.11,198.11,50,,0.0,0.156301087833759,0.0,,198.11,0,696.8,7.0,-93.0,0.0,42.91,3.16,0.0,174.0,0.0,1.0,396.22,119.99,15.91,1.0
8780,201412,1,178.0,5.0,1.0,3.0,,955.0,,43.32,1000.0,470.0,67.6,,39.99,190.0,79.99,,1000.0,,0.0,12,,0.0,172.12,,0.0,166.0,415.0,0.0,-5.0,2000.0,,0.133832912727673,0.0,129.98,338.0,,-5.0,,119.0,4.0,0.0,-5.0,,7.0,119.99,-5.0,,-5.0,,206.29,190.0,79.99,641.38,1641.38,,206.29,28,,207.91,-0.411786729965823,,,,0,145.94,14.0,-491.0,-5.0,473.93,,0.0,78.0,0.0,0.0,1237.74,1383.07,0.0,0.0
8782,201411,0,0.0,0.0,0.0,0.0,,356.0,1.48,,2273.88,,,,,,64.37,,,,0.0,12,,0.0,,,0.0,,,0.0,,2273.88,,0.090634138151029,0.0,,,,,2.96,,0.0,,,,0.0,,,,,,,,439.4,,2273.88,,,60,,,0.357323965312407,,,,1,1862.46,,,,,,,251.0,,,,,,
8787,201412,1,37.0,0.0,0.0,3.0,63.83,369.0,,43.98,1500.0,,106.51,,,,24.92,,,,0.0,12,,0.0,,319.16,0.0,,192.0,0.0,,1500.0,,0.090634138151029,0.0,60.97,319.56,,,,,0.0,,,,0.0,,,,,,,,124.61,,1500.0,,,45,319.0,,-0.0304781166421273,,,,1,229.07,,,,,,,48.0,,,,,,
8810,201411,0,62.0,0.0,1.0,12.0,10.71,2268.0,55.38,110.29,400.0,319.0,43.76,207.0,42.5,,,64.0,,28.0,14.0,12,732.0,21.0,110.94,74.98,7.0,,279.0,8.0,,800.0,,0.133832912727673,7.0,595.0,88.34,,,257.91,223.0,6.0,,,7.0,10.0,340.0,,0.0,,,,,,,400.0,,,41,74.0,406.25,-0.133343746407103,,1672.0,,0,962.57,14.0,,,323.91,,,-50.0,,,,784.54,0.0,
8817,201412,0,0.0,0.0,0.0,0.0,37.97,1054.0,36.57,13.33,2000.0,1503.0,,,151.82,384.0,16.37,,2000.0,,0.0,12,,0.0,313.38,189.97,0.0,18.0,,0.0,7.0,4000.0,,0.133832912727673,0.0,39.99,,,7.0,182.95,844.0,9.0,5.75,7.0,,10.0,850.73,7.0,,7.0,11.5,287.31,384.0,81.97,2000.0,2000.0,287.31,287.31,74,187.0,1027.99,0.721630021341369,0.0,,287.31,0,3106.6,77.0,-10.0,7.0,1519.46,,0.0,73.0,0.0,0.0,287.31,981.66,0.0,0.0
