id,safra,y,VAR_1,VAR_72,VAR_53,VAR_65,VAR_6,VAR_17,VAR_30,VAR_57,VAR_9,VAR_54,VAR_59,VAR_76,VAR_7,VAR_11,VAR_5,VAR_34,VAR_38,VAR_15,VAR_35,VAR_8,VAR_13,VAR_52,VAR_24,VAR_45,VAR_58,VAR_39,VAR_20,VAR_40,VAR_44,VAR_25,VAR_60,VAR_2,VAR_28,VAR_19
8637,201404,1,34.0,56.0,1166.03,2285.51,193.0,,1166.03,34,1166.03,1166.03,,,15.51,,,98.98,62.06,,,19.79,,,,,,,12,0.0,0.0,0.0,-0.30845333657335,0.0,0.0,0.0
8638,201407,0,13.0,107.0,500.0,502.27,246.0,,500.0,37,500.0,500.0,,,59.98,19.74,,,164.98,,151.06,,,,,,,,6,0.0,0.0,0.0,-0.231735369185606,0.0,0.0,0.0
8640,201404,0,0.0,254.0,800.0,,416.0,,800.0,34,800.0,,,,8.98,,26.59,,8.98,24.31,,,,121.55,186.13,,129.0,,12,0.0,0.0,0.0,-0.30845333657335,0.0,0.0,0.0
8642,201402,0,4.0,437.0,2700.0,,787.0,1200.0,700.0,26,700.0,,657.76,707.81,,,88.16,,,,,,128.27,,440.85,629.24,439.0,624.0,12,0.0,1.0,0.0,-0.411786729965823,0.0,0.0,0.0
8643,201402,1,0.0,198.0,4000.0,250.0,368.0,,1500.0,37,1500.0,1000.0,,,9.99,,30.56,,29.99,,,,,,213.96,,213.0,,12,0.0,0.0,0.0,-0.231735369185606,0.0,0.0,0.0
8644,201407,0,0.0,-35.0,500.0,196.56,212.0,300.0,1000.0,52,500.0,800.0,,,63.38,42.03,,1012.83,316.93,,197.01,144.69,,,,,,,5,0.0,0.0,0.0,0.156301087833759,0.0,0.0,0.0
8645,201409,0,0.0,-18.0,,454.79,408.0,1000.0,1000.0,38,1000.0,1000.0,,,104.67,,51.36,213.36,549.55,,,30.48,,,359.52,,244.0,,12,0.0,0.0,0.0,-0.231735369185606,0.0,0.0,0.0
8646,201401,1,169.0,111.0,3800.0,578.57,406.0,1900.0,1900.0,55,1900.0,,,,82.24,,37.79,,295.11,79.98,,,,199.96,113.37,,113.0,,12,0.0,0.0,0.0,0.219380082347677,3.0,0.0,0.0
8648,201405,1,177.0,107.0,370.0,695.74,247.0,,370.0,35,370.0,370.0,,,103.01,24.17,,,543.57,,116.94,,,,,,,,12,0.0,0.0,0.0,-0.30845333657335,3.0,0.0,0.0
8649,201409,0,72.0,109.0,,1217.79,1117.0,992.84,2978.52,34,992.84,1985.68,357.9,345.88,22.49,53.99,22.49,,44.99,136.56,107.99,,52.17,642.55,44.98,156.53,44.0,156.0,5,6.0,12.0,0.0,-0.30845333657335,0.0,1.0,0.0
8650,201405,0,142.0,171.0,1500.0,250.49,1161.0,,1500.0,54,1500.0,1500.0,111.0,1005.42,,43.99,,,,,219.96,,,,,,,,12,5.0,11.0,1.0,0.219380082347677,13.0,2.0,0.0
8651,201403,0,34.0,361.0,1000.0,,3311.0,,2000.0,48,1000.0,1000.0,756.36,903.59,,,209.1,,,,,,34.99,,778.37,69.98,705.0,69.0,12,8.0,10.0,12.0,0.079926420595367,0.0,12.0,36.0
8652,201405,0,7.0,-23.0,1000.0,325.43,549.0,1000.0,1000.0,44,1000.0,1000.0,,,,21.58,42.58,276.85,,48.61,107.94,51.43,31.19,388.88,168.53,93.58,167.0,93.0,12,0.0,0.0,0.0,-0.059298901120992,0.0,0.0,0.0
8653,201404,1,159.0,41.0,2689.93,0.0,314.0,1593.0,1403.0,43,1250.0,2383.93,,,,68.37,41.44,,,,500.0,,,,290.08,,196.0,,12,0.0,0.0,0.0,-0.059298901120992,3.0,0.0,0.0
8654,201406,0,24.0,315.0,1100.0,,4530.0,1000.0,500.0,51,500.0,500.0,255.66,539.59,,,36.47,,,21.99,,,77.3,43.98,195.35,286.26,158.0,259.0,6,3.0,5.0,6.0,0.156301087833759,0.0,11.0,55.0
8656,201407,0,0.0,65.0,9500.0,1134.06,3369.0,6500.0,3000.0,51,3000.0,8000.0,35.4,72.3,94.91,27.48,151.06,71.99,591.12,14.82,109.95,23.99,90.97,14.82,955.15,365.9,675.0,363.0,12,11.0,12.0,8.0,0.156301087833759,0.0,9.0,42.0
8657,201402,0,37.0,2.0,1984.62,33.11,396.0,,992.31,46,992.31,,,,58.66,36.17,120.46,673.1,293.35,82.97,159.97,116.95,,320.59,299.94,,296.0,,12,0.0,0.0,0.0,-0.016208722718011,0.0,0.0,0.0
8658,201404,1,169.0,36.0,2479.78,7064.09,2587.0,,2479.78,52,2479.78,2479.78,387.14,479.07,115.97,22.85,61.18,,579.87,61.98,159.97,,89.98,309.9,305.94,449.9,305.0,449.0,12,0.0,0.0,0.0,0.156301087833759,3.0,0.0,10.0
8659,201406,0,16.0,1.0,1060.0,900.0,762.0,,1060.0,55,1060.0,1060.0,246.83,446.07,85.98,,62.31,30.59,85.98,,,30.59,29.0,,186.95,201.86,186.0,140.0,12,1.0,2.0,0.0,0.219380082347677,0.0,0.0,0.0
8660,201406,0,0.0,16.0,1800.0,204.33,298.0,1788.52,1000.0,26,1000.0,1000.0,,,29.99,54.37,,159.94,89.97,37.07,380.59,87.98,,185.36,,,,,12,0.0,0.0,0.0,-0.411786729965823,0.0,0.0,0.0
8661,201409,0,0.0,32.0,,1091.55,200.0,2000.0,6000.0,45,2000.0,2000.0,,,55.17,146.06,,307.88,140.34,,513.78,61.57,,,,,,,12,0.0,0.0,0.0,-0.0304781166421273,0.0,0.0,0.0
8662,201406,0,0.0,79.0,1000.0,883.35,1206.0,1270.0,1500.0,25,1000.0,1000.0,51.94,55.78,,,24.99,69.99,,,,23.33,67.97,,49.99,115.95,49.0,113.0,12,8.0,10.0,2.0,-0.411786729965823,0.0,3.0,0.0
8663,201409,0,21.0,202.0,,974.23,277.0,700.0,700.0,35,700.0,700.0,,,,,,,,72.68,,,,343.91,,,,,7,0.0,0.0,0.0,-0.30845333657335,0.0,0.0,0.0
8664,201402,0,0.0,-5.0,818.41,726.79,342.0,,818.41,47,818.41,1000.0,,,85.69,123.83,,607.73,224.3,102.51,866.81,123.51,,552.96,,,,,12,0.0,0.0,0.0,0.079926420595367,0.0,0.0,0.0
8665,201406,1,0.0,47.0,888.82,582.01,609.0,,888.82,41,888.82,888.82,209.72,209.72,126.94,96.94,244.94,17.99,249.91,,193.88,17.99,276.0,,489.89,422.34,488.0,420.0,12,0.0,0.0,0.0,-0.133343746407103,0.0,0.0,0.0
8666,201403,1,148.0,192.0,600.0,808.21,848.0,,600.0,34,600.0,600.0,181.88,274.99,55.86,,98.49,,226.89,20.34,,,37.37,101.74,419.97,186.9,416.0,184.0,10,3.0,4.0,0.0,-0.30845333657335,2.0,0.0,0.0
8667,201403,0,31.0,349.0,7029.13,,3008.0,4400.0,1900.0,66,1900.0,1900.0,1062.3,3228.88,,,113.95,,,,,,,,797.65,,515.0,,12,11.0,12.0,9.0,0.534878115446101,0.0,12.0,42.0
8668,201405,1,174.0,-67.0,2350.56,1015.43,144.0,,2350.56,54,2350.56,2350.56,,,87.41,155.22,,1048.92,699.28,,1086.54,186.96,,,,,,,12,0.0,0.0,0.0,0.219380082347677,3.0,0.0,0.0
8669,201408,0,0.0,71.0,900.0,523.89,976.0,2300.0,900.0,60,900.0,1900.0,296.67,46.78,39.99,57.3,21.74,95.94,79.99,,171.9,47.97,43.88,,86.97,178.93,86.0,178.0,12,4.0,8.0,0.0,0.357323965312407,0.0,0.0,0.0
8671,201405,0,135.0,209.0,2561.75,3252.32,2775.0,3500.0,2000.0,40,2000.0,5000.0,282.28,301.97,106.47,,281.19,,212.95,144.61,,,9.99,313.89,496.41,9.99,493.0,9.0,12,5.0,7.0,8.0,-0.133343746407103,2.0,10.0,39.0
8672,201408,0,134.0,62.0,600.0,1393.58,971.0,,600.0,62,600.0,1200.0,410.0,1628.68,207.99,59.92,,27.98,925.22,131.69,59.92,27.98,70.68,590.4,,202.85,,159.0,6,6.0,9.0,0.0,0.357323965312407,5.0,0.0,0.0
8673,201405,0,0.0,68.0,1600.0,442.81,412.0,,4100.0,60,1600.0,1600.0,,,,39.13,57.98,,,35.95,117.97,,,251.65,235.94,,234.0,,12,0.0,0.0,0.0,0.357323965312407,0.0,0.0,0.0
8674,201406,0,0.0,63.0,7768.11,724.83,2447.0,3900.0,3568.11,36,2568.11,6268.11,,,,,65.88,363.7,,46.12,,36.37,69.18,322.84,375.33,345.91,324.0,345.0,12,0.0,0.0,0.0,-0.231735369185606,0.0,0.0,7.0
8675,201401,0,39.0,5.0,1000.0,46.29,4772.0,2000.0,500.0,43,500.0,2500.0,363.0,1239.05,,21.82,60.56,77.95,,,134.14,15.59,36.76,,423.92,127.94,287.0,125.0,12,11.0,12.0,12.0,-0.059298901120992,0.0,12.0,72.0
8676,201401,0,16.0,-38.0,1900.0,598.74,380.0,2639.1,950.0,31,700.0,,,,39.21,,64.38,593.67,232.89,12.99,,84.81,,25.99,249.94,,248.0,,12,0.0,0.0,0.0,-0.411786729965823,0.0,0.0,0.0
8677,201405,0,37.0,155.0,1663.9,2501.48,589.0,241.88,1500.0,29,1500.0,1659.93,0.0,53.28,,27.31,29.97,,,33.48,81.95,,50.37,133.93,29.97,151.12,29.0,151.0,12,0.0,0.0,0.0,-0.411786729965823,0.0,0.0,0.0
8679,201403,0,51.0,212.0,1600.0,1365.55,829.0,1100.0,1600.0,45,1000.0,2200.0,86.38,89.12,16.66,,80.3,,49.99,64.85,,,10.54,590.72,508.22,73.78,340.0,51.0,12,2.0,4.0,0.0,-0.0304781166421273,0.0,0.0,0.0
8681,201408,1,16.0,-48.0,1344.82,420.02,165.0,,2689.64,44,1344.82,1344.82,,,75.8,,,638.48,530.65,,,64.24,,,,,,,12,0.0,0.0,0.0,-0.059298901120992,0.0,0.0,0.0
8682,201404,1,51.0,15.0,1439.47,367.73,339.0,,1439.47,50,1439.47,1439.47,,,25.49,40.38,,89.97,101.97,63.1,201.93,64.97,,127.01,,,,,12,0.0,0.0,0.0,0.156301087833759,0.0,0.0,0.0
8683,201407,1,116.0,65.0,1420.0,498.05,566.0,,1420.0,26,1420.0,1420.0,0.0,58.53,57.98,22.5,236.45,394.93,289.94,51.3,22.5,94.97,49.32,125.94,413.94,345.24,412.0,233.0,12,0.0,0.0,0.0,-0.411786729965823,1.0,0.0,0.0
8685,201403,0,0.0,462.0,1000.0,,2133.0,,500.0,56,500.0,500.0,,,,,55.98,,,,,,,,111.97,,111.0,,5,0.0,0.0,0.0,0.242879678877368,0.0,0.0,1.0
8686,201401,1,157.0,-55.0,4000.0,1981.42,524.0,2000.0,2000.0,53,2000.0,600.0,,,59.24,,64.03,1344.0,592.4,39.97,,168.0,35.35,79.95,512.24,247.45,335.0,167.0,12,0.0,0.0,0.0,0.219380082347677,3.0,0.0,0.0
8687,201406,1,44.0,91.0,1751.06,407.74,233.0,,1751.06,27,1751.06,1751.06,,,10.3,26.66,,,72.1,11.21,79.98,,,78.47,,,,,12,0.0,0.0,0.0,-0.411786729965823,0.0,0.0,0.0
8688,201401,0,,1047.0,3272.02,,1047.0,3500.0,1000.0,60,1000.0,4772.02,,,,,,,,,,,,,,,,,12,7.0,8.0,0.0,0.357323965312407,,0.0,0.0
8689,201401,0,4.0,33.0,2600.0,1060.45,1410.0,2500.0,1300.0,43,1300.0,2208.63,347.9,491.34,102.45,49.31,100.13,629.82,334.86,65.75,129.94,140.75,134.43,180.9,405.86,614.95,402.0,611.0,12,8.0,9.0,9.0,-0.059298901120992,0.0,10.0,0.0
8690,201403,1,112.0,21.0,1250.0,97.33,458.0,500.0,750.0,38,750.0,750.0,,,54.06,109.08,129.83,432.82,261.85,125.66,441.57,109.99,,601.76,589.81,,584.0,,9,0.0,0.0,0.0,-0.231735369185606,1.0,0.0,0.0
8691,201402,1,167.0,19.0,3600.0,274.44,428.0,1300.0,1300.0,61,1300.0,1000.0,,,33.54,104.69,26.99,19.99,109.94,17.84,542.08,19.99,,53.53,80.98,,80.0,,12,0.0,0.0,0.0,0.357323965312407,3.0,0.0,0.0
8693,201404,0,0.0,176.0,300.0,326.28,3574.0,,300.0,56,300.0,300.0,,,48.59,,41.35,,465.76,,,,,,289.45,,197.0,,12,0.0,0.0,2.0,0.242879678877368,0.0,2.0,22.0
8695,201404,0,95.0,45.0,3000.0,131.84,868.0,,1500.0,60,1500.0,1500.0,480.75,425.16,,131.84,,,,,922.88,,79.87,,,559.09,,370.0,12,4.0,5.0,0.0,0.357323965312407,4.0,0.0,0.0
8696,201405,0,0.0,4.0,1000.0,710.0,581.0,1800.0,2000.0,49,500.0,500.0,0.0,90.22,151.5,104.74,182.19,286.91,559.61,94.96,418.84,66.7,126.78,303.92,781.78,464.62,777.0,463.0,8,0.0,0.0,0.0,0.079926420595367,0.0,0.0,0.0
8697,201403,1,0.0,360.0,1500.0,,449.0,2000.0,1500.0,53,1500.0,2500.0,,,,,135.04,,,39.99,,,,119.98,188.11,,186.0,,12,0.0,0.0,0.0,0.219380082347677,0.0,0.0,0.0
8698,201408,0,0.0,1.0,1000.0,266.57,619.0,1843.07,3000.0,52,1000.0,1000.0,56.85,113.69,19.99,43.46,150.09,403.75,59.97,40.12,110.94,102.13,59.14,161.16,519.74,295.74,466.0,294.0,6,0.0,0.0,0.0,0.156301087833759,0.0,0.0,0.0
8699,201402,0,10.0,59.0,3000.0,1173.99,1516.0,1900.0,1500.0,27,1500.0,1900.0,245.55,198.88,19.39,46.89,170.26,37.98,135.73,19.99,328.23,37.98,81.9,39.98,495.95,408.02,437.0,311.0,12,7.0,11.0,9.0,-0.411786729965823,0.0,12.0,1.0
8702,201407,0,11.0,76.0,600.0,871.46,776.0,1600.0,600.0,28,600.0,600.0,164.26,143.19,,73.27,,99.98,,53.98,267.1,49.99,48.66,180.95,,389.28,,251.0,10,2.0,4.0,0.0,-0.411786729965823,0.0,0.0,0.0
8703,201401,0,108.0,-47.0,1777.52,164.51,962.0,888.76,888.76,44,888.76,,402.26,367.82,,13.67,,226.13,,,109.36,43.01,64.81,,,518.48,,339.0,12,6.0,8.0,0.0,-0.059298901120992,1.0,0.0,0.0
8704,201408,0,8.0,9.0,850.0,773.97,1101.0,700.0,500.0,33,500.0,850.0,628.91,1574.32,108.28,39.99,116.17,350.84,629.26,54.51,199.97,74.15,114.87,257.66,530.95,500.53,492.0,391.0,12,11.0,11.0,0.0,-0.354107585360257,0.0,1.0,0.0
8705,201402,0,0.0,-48.0,2683.49,991.86,1153.0,1600.0,1000.0,38,1000.0,1027.83,202.86,81.79,43.31,18.96,8.56,79.96,168.28,,132.72,17.89,54.2,,59.98,379.4,59.0,264.0,12,12.0,12.0,1.0,-0.231735369185606,0.0,2.0,0.0
8707,201407,0,56.0,136.0,896.19,132.67,633.0,,896.19,29,896.19,896.19,34.69,59.58,40.02,,70.32,,280.14,,,,18.0,,192.3,18.0,148.0,18.0,6,0.0,0.0,0.0,-0.411786729965823,0.0,0.0,0.0
8708,201401,1,28.0,7.0,3421.53,1030.51,731.0,,1200.0,27,1200.0,,57.4,73.69,,79.98,,412.87,,19.99,285.93,107.46,,19.99,,,,,12,0.0,0.0,0.0,-0.411786729965823,0.0,0.0,0.0
8709,201404,0,0.0,60.0,700.0,1203.87,791.0,1000.0,700.0,67,700.0,700.0,357.47,308.76,,14.01,24.99,,,,98.07,,72.97,,49.98,145.95,49.0,144.0,12,3.0,5.0,0.0,0.648196909605187,0.0,0.0,0.0
8710,201409,1,0.0,887.0,4800.0,,3884.0,1300.0,1300.0,63,1300.0,4200.0,,,,,,,,,,,,,,,,,12,4.0,5.0,9.0,0.412255795406189,0.0,9.0,54.0
8711,201407,0,20.0,-29.0,1290.0,962.78,3855.0,1000.0,1540.0,64,1040.0,1290.0,739.24,700.02,86.3,15.59,103.91,779.24,505.81,,77.97,159.86,90.64,,592.25,529.43,501.0,441.0,12,12.0,12.0,11.0,0.534878115446101,0.0,12.0,50.0
8712,201402,1,173.0,-32.0,2000.0,2920.68,670.0,1000.0,1000.0,28,1000.0,,110.44,226.75,44.38,,29.79,270.62,134.37,32.98,,38.66,157.94,65.97,148.95,739.8,148.0,612.0,12,0.0,0.0,0.0,-0.411786729965823,7.0,0.0,0.0
8713,201407,0,0.0,-1.0,1213.37,221.29,388.0,,1463.37,22,963.37,2426.74,,,,40.67,49.48,129.99,,,284.69,36.42,,,148.45,,148.0,,12,0.0,0.0,0.0,-0.690749137734589,0.0,0.0,0.0
8714,201405,0,30.0,9.0,700.0,1394.63,659.0,,700.0,23,700.0,700.0,71.89,123.16,85.14,30.17,24.99,556.86,395.81,66.9,150.96,101.07,76.34,279.86,99.97,215.88,99.0,212.0,9,0.0,0.0,0.0,-0.411786729965823,0.0,0.0,0.0
8715,201402,0,0.0,168.0,6300.0,1028.03,1041.0,2900.0,3600.0,46,2000.0,,102.87,154.3,28.98,31.99,,,57.97,,159.98,,45.98,,,137.95,,137.0,12,4.0,5.0,0.0,-0.016208722718011,0.0,0.0,0.0
8716,201406,0,67.0,15.0,3300.0,882.09,4509.0,,900.0,46,900.0,900.0,36.85,78.24,,,,187.86,,76.47,,113.9,,152.95,,,,,5,5.0,10.0,4.0,-0.016208722718011,0.0,10.0,36.0
8717,201406,0,0.0,11.0,598.63,301.32,105.0,,598.63,36,598.63,,,,,79.25,,481.53,,,554.75,125.91,,,,,,,8,0.0,0.0,0.0,-0.231735369185606,0.0,0.0,0.0
8719,201404,1,26.0,-43.0,807.0,990.82,290.0,,807.0,52,807.0,807.0,,,64.1,,,165.15,365.94,50.32,,31.21,,390.55,,,,,12,0.0,0.0,0.0,0.156301087833759,0.0,0.0,0.0
8721,201401,0,171.0,71.0,1000.0,1039.91,412.0,,300.0,24,300.0,,,,87.98,18.63,106.46,,87.98,34.99,149.04,,,69.98,278.89,,277.0,,4,0.0,0.0,0.0,-0.411786729965823,3.0,0.0,0.0
8723,201408,0,0.0,475.0,3091.04,,475.0,2182.08,3288.18,50,2000.0,3091.04,,,,,65.99,,,,,,,,329.95,,329.0,,12,0.0,0.0,0.0,0.156301087833759,0.0,0.0,0.0
8724,201405,0,0.0,-10.0,12830.96,1750.68,2126.0,6000.0,3500.0,47,1500.0,5200.0,180.8,163.84,9.99,9.19,114.01,250.83,49.99,50.72,45.98,40.11,25.32,325.1,385.68,75.98,299.0,75.0,12,11.0,12.0,12.0,0.079926420595367,0.0,12.0,21.0
8725,201406,1,112.0,24.0,500.0,252.8,175.0,,500.0,27,500.0,500.0,,,25.17,,,135.8,176.19,,,19.4,,,,,,,8,0.0,0.0,0.0,-0.411786729965823,1.0,0.0,0.0
8726,201408,0,41.0,39.0,1600.0,204.93,3087.0,800.0,3100.1,46,1200.0,1200.0,0.0,39.56,37.49,57.48,73.97,251.85,89.99,24.99,199.96,88.27,81.97,39.99,245.94,245.94,244.0,243.0,12,0.0,0.0,0.0,-0.016208722718011,0.0,0.0,16.0
8727,201403,0,0.0,375.0,2000.0,,675.0,,2000.0,49,2000.0,2000.0,165.0,218.72,,,256.17,,,,,,77.3,,817.73,266.61,815.0,265.0,12,0.0,0.0,0.0,0.079926420595367,0.0,0.0,0.0
8729,201408,0,21.0,8.0,1121.71,224.9,653.0,,1121.71,45,1121.71,1121.71,174.42,197.75,40.95,,20.83,427.7,286.65,47.1,,61.1,112.67,254.76,145.81,348.26,97.0,305.0,12,0.0,0.0,0.0,-0.0304781166421273,0.0,0.0,0.0
8731,201404,0,45.0,41.0,340.0,3717.3,2978.0,,340.0,38,340.0,340.0,221.05,266.77,197.27,140.67,81.65,,503.85,110.94,538.3,,75.96,554.78,288.3,75.96,286.0,75.0,4,3.0,4.0,2.0,-0.231735369185606,0.0,3.0,19.0
8732,201409,0,0.0,383.0,2000.0,,432895.0,3000.0,1000.0,52,1000.0,1000.0,596.8,502.06,,,89.96,,,,,,87.07,,409.89,579.65,408.0,576.0,12,7.0,8.0,6.0,0.156301087833759,0.0,7.0,26.0
8734,201405,0,0.0,369.0,2919.09,,369.0,2500.0,1950.0,55,1950.0,1950.0,,,,,9.0,,,,,,,,9.0,,9.0,,12,0.0,0.0,0.0,0.219380082347677,0.0,0.0,0.0
8735,201408,0,21.0,87.0,400.0,191.11,930.0,600.0,800.0,55,400.0,400.0,799.32,1060.79,128.94,179.14,170.59,55.31,500.83,137.59,717.39,27.65,229.37,380.84,657.78,765.36,652.0,741.0,8,6.0,9.0,0.0,0.219380082347677,0.0,0.0,0.0
8736,201402,0,18.0,21.0,5500.0,2115.26,1592.0,4500.0,2000.0,70,2000.0,3000.0,261.12,302.92,,242.95,51.98,364.9,,,555.89,120.14,30.24,,155.95,211.68,155.0,139.0,12,6.0,7.0,7.0,0.721630021341369,0.0,8.0,5.0
8737,201408,1,54.0,7.0,1713.67,443.7,425.0,,1213.67,32,1213.67,1713.67,,,124.86,25.99,48.48,93.95,324.64,103.2,51.98,78.95,,272.91,193.92,,193.0,,12,0.0,0.0,0.0,-0.354107585360257,0.0,0.0,0.0
8738,201403,1,0.0,549.0,1000.0,,862.0,,1000.0,31,1000.0,1000.0,412.91,456.38,,,,,,,,,119.9,,,519.42,,514.0,10,3.0,4.0,0.0,-0.411786729965823,0.0,0.0,0.0
8739,201402,1,174.0,18.0,5800.0,430.0,1125.0,,2000.0,51,2000.0,600.0,375.27,489.02,58.92,18.79,,590.08,412.44,51.63,93.96,73.76,41.96,211.6,,117.91,,116.0,12,12.0,12.0,0.0,0.156301087833759,3.0,1.0,0.0
8740,201407,1,20.0,28.0,1000.0,1571.41,502.0,,1000.0,53,1000.0,1000.0,,,157.45,52.63,18.94,50.99,573.84,171.1,127.93,25.49,40.23,242.91,117.98,281.61,94.0,192.0,10,0.0,0.0,0.0,0.219380082347677,0.0,0.0,0.0
8741,201402,1,73.0,244.0,1366.42,1128.9,1087.0,683.21,683.21,22,683.21,,192.01,126.47,64.18,,31.94,,320.94,,,,102.56,,223.58,334.7,155.0,333.0,12,4.0,6.0,0.0,-0.690749137734589,0.0,0.0,0.0
8742,201407,0,16.0,393.0,11010.56,,863.0,7000.0,4799.48,59,2300.0,7977.64,68.32,204.54,,,25.32,,,,,,23.39,,75.97,46.78,75.0,46.0,12,1.0,2.0,0.0,0.357323965312407,0.0,0.0,0.0
8743,201402,0,112.0,55.0,6751.54,821.27,2741.0,2000.0,1975.77,40,1975.77,400.0,442.81,662.23,,76.4,173.31,63.97,,18.92,611.2,21.32,56.54,151.36,1045.44,299.54,837.0,265.0,12,10.0,11.0,11.0,-0.133343746407103,6.0,11.0,25.0
8745,201403,0,0.0,693.0,2000.0,,693.0,,1000.0,67,1000.0,2400.0,168.5,212.98,,,,,,,,,,,,,,,12,0.0,0.0,0.0,0.648196909605187,0.0,0.0,0.0
8748,201401,0,160.0,48.0,2847.96,962.54,2643.0,849.32,849.32,31,849.32,300.0,,,96.72,,119.97,573.89,296.93,,,124.36,,,399.91,,399.0,,12,0.0,0.0,0.0,-0.411786729965823,3.0,0.0,8.0
8749,201406,0,37.0,11.0,2000.0,1810.9,1836.0,,2000.0,39,2000.0,2000.0,650.05,557.6,,79.18,,249.91,,47.58,395.92,49.98,59.99,237.92,,59.99,,59.0,12,8.0,12.0,7.0,-0.231735369185606,0.0,10.0,9.0
8750,201404,0,35.0,-39.0,1300.0,983.58,523.0,1500.0,700.0,48,700.0,1300.0,,,,,60.55,226.24,,59.94,,32.32,52.21,599.4,423.85,365.47,280.0,253.0,12,0.0,0.0,0.0,0.079926420595367,0.0,0.0,0.0
8753,201405,0,46.0,663.0,5800.0,,1536.0,3600.0,1600.0,60,1600.0,8200.0,60.94,287.21,,,,,,,,,51.96,,,103.93,,103.0,12,0.0,0.0,7.0,0.357323965312407,0.0,11.0,1.0
8756,201403,0,20.0,-69.0,3553.62,728.97,142.0,1000.0,2553.62,48,2553.62,2553.62,,,33.12,27.99,,440.39,231.84,,55.98,62.91,,,,,,,12,0.0,0.0,0.0,0.079926420595367,0.0,0.0,0.0
8757,201405,1,143.0,-70.0,1500.0,,4086.0,,1500.0,53,1500.0,1500.0,,,,,26.66,207.9,,16.83,,29.7,,117.81,79.98,,79.0,,12,0.0,0.0,1.0,0.219380082347677,2.0,1.0,41.0
8758,201408,0,25.0,253.0,2025.51,2934.3,2455.0,,1625.51,58,1625.51,1000.0,,,,,11.99,,,65.7,,,,459.92,59.99,,59.0,,12,11.0,12.0,12.0,0.357323965312407,0.0,12.0,28.0
8759,201409,0,29.0,11.0,3474.04,990.38,945.0,5107.02,3977.02,39,1300.0,2740.0,566.06,606.36,,48.56,163.94,283.9,,220.65,339.92,56.78,194.44,1144.67,535.83,470.85,534.0,468.0,12,5.0,7.0,0.0,-0.231735369185606,0.0,0.0,0.0
8760,201407,1,164.0,1.0,1000.0,158.3,196.0,,1000.0,36,1000.0,1000.0,,,45.0,40.0,,161.69,225.0,,160.0,62.55,,,,,,,12,0.0,0.0,0.0,-0.231735369185606,3.0,0.0,0.0
8761,201405,0,0.0,28.0,1000.0,1070.97,1251.0,,1000.0,52,1000.0,1000.0,1187.32,1275.18,96.97,115.33,196.83,50.96,482.49,309.45,599.47,16.47,278.56,1889.46,984.6,1375.91,972.0,1352.0,3,12.0,12.0,4.0,0.156301087833759,0.0,5.0,0.0
8762,201409,1,5.0,-3.0,,904.62,359.0,1000.0,3000.0,32,1000.0,1000.0,,,35.48,25.99,,,171.1,99.81,141.99,,,445.69,,,,,12,0.0,0.0,0.0,-0.354107585360257,0.0,0.0,0.0
8763,201408,0,16.0,-77.0,1000.0,893.96,881.0,1500.0,3000.0,25,1000.0,1000.0,420.36,500.98,94.39,,58.47,662.92,360.94,,,135.82,119.28,,409.34,528.96,409.0,362.0,12,3.0,5.0,0.0,-0.411786729965823,0.0,0.0,0.0
8764,201404,0,29.0,-50.0,6020.0,307.36,2101.0,1000.0,980.0,49,980.0,2240.0,522.85,771.18,,,,928.22,,,,135.91,60.2,,,399.46,,284.0,12,12.0,12.0,12.0,0.079926420595367,0.0,12.0,19.0
8767,201407,0,34.0,55.0,3985.11,636.24,1151.0,1000.0,905.83,45,905.83,1905.83,110.4,879.37,27.88,,43.97,129.93,55.77,100.93,,60.63,44.94,131.9,67.95,44.94,66.0,43.0,7,11.0,12.0,1.0,-0.0304781166421273,0.0,2.0,0.0
8768,201409,0,101.0,72.0,1000.0,374.37,1015.0,2300.0,600.0,66,300.0,4300.0,354.19,505.85,,65.61,,351.0,,,143.91,70.2,164.2,,,367.76,,362.0,4,6.0,8.0,0.0,0.534878115446101,1.0,0.0,0.0
8769,201404,0,17.0,65.0,574.0,1375.52,277.0,700.0,574.0,37,574.0,574.0,,,14.6,,23.6,203.91,73.0,44.58,,40.78,,320.71,165.2,,109.0,,5,0.0,0.0,0.0,-0.231735369185606,0.0,0.0,0.0
8770,201406,0,0.0,24.0,2500.0,918.16,544.0,4000.0,1500.0,53,1500.0,2500.0,,,73.29,95.95,194.92,187.96,199.93,104.95,223.91,124.97,37.49,256.91,346.88,74.98,342.0,74.0,8,0.0,0.0,0.0,0.219380082347677,0.0,0.0,0.0
8771,201409,1,15.0,36.0,,880.04,506.0,2000.0,8000.0,28,2000.0,2000.0,,,,,119.06,199.96,,,,64.02,,,540.35,,523.0,,12,0.0,0.0,0.0,-0.411786729965823,0.0,0.0,0.0
8773,201404,0,0.0,771.0,1929.96,,2120.0,800.0,1000.0,67,1000.0,1000.0,191.46,159.55,,,,,,,,,,,,,,,12,10.0,11.0,9.0,0.648196909605187,0.0,10.0,17.0
8774,201407,0,52.0,54.0,4000.0,619.43,1602.0,1600.0,1000.0,52,1000.0,2400.0,283.74,876.67,220.42,250.83,113.21,77.39,440.86,36.66,655.44,38.69,92.96,109.98,291.75,243.92,240.0,242.0,12,6.0,11.0,10.0,0.156301087833759,0.0,12.0,4.0
